trip_id,date,route_id,route_name,bus_id,capacity,passengers_on_board,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,scheduled_travel_min,actual_travel_min,delay_min,occupancy_rate
R1_20251026_0950,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS109,55,37,2025-10-26T09:50:00,2025-10-26T09:50:00,2025-10-26T10:25:00,2025-10-26T10:39:00,35,45,14,0.673
R1_20251026_1010,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS124,55,20,2025-10-26T10:10:00,2025-10-26T10:10:00,2025-10-26T10:45:00,2025-10-26T10:48:00,35,40,3,0.364
R1_20251026_1035,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS114,55,13,2025-10-26T10:35:00,2025-10-26T10:36:00,2025-10-26T11:10:00,2025-10-26T11:13:00,35,39,3,0.236
R1_20251026_1055,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS112,45,17,2025-10-26T10:55:00,2025-10-26T10:55:00,2025-10-26T11:30:00,2025-10-26T11:33:00,35,38,3,0.378
R1_20251026_1110,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS103,45,24,2025-10-26T11:10:00,2025-10-26T11:10:00,2025-10-26T11:45:00,2025-10-26T11:46:00,35,38,1,0.533
R1_20251026_1125,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS112,45,27,2025-10-26T11:25:00,2025-10-26T11:30:00,2025-10-26T12:00:00,2025-10-26T12:02:00,35,41,2,0.6
R1_20251026_1150,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS116,50,16,2025-10-26T11:50:00,2025-10-26T11:51:00,2025-10-26T12:25:00,2025-10-26T12:26:00,35,36,1,0.32
R1_20251026_1215,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS116,55,19,2025-10-26T12:15:00,2025-10-26T12:20:00,2025-10-26T12:50:00,2025-10-26T12:59:00,35,37,9,0.345
R1_20251026_1235,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS105,55,18,2025-10-26T12:35:00,2025-10-26T12:36:00,2025-10-26T13:10:00,2025-10-26T13:12:00,35,35,2,0.327
R1_20251026_1255,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS109,55,22,2025-10-26T12:55:00,2025-10-26T13:01:00,2025-10-26T13:30:00,2025-10-26T13:34:00,35,39,4,0.4
R1_20251026_1315,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS119,50,18,2025-10-26T13:15:00,2025-10-26T13:15:00,2025-10-26T13:50:00,2025-10-26T13:52:00,35,37,2,0.36
R1_20251026_1335,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS108,50,20,2025-10-26T13:35:00,2025-10-26T13:35:00,2025-10-26T14:10:00,2025-10-26T14:14:00,35,39,4,0.4
R1_20251026_1350,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS108,55,12,2025-10-26T13:50:00,2025-10-26T13:53:00,2025-10-26T14:25:00,2025-10-26T14:28:00,35,37,3,0.218
R1_20251026_1415,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS118,45,15,2025-10-26T14:15:00,2025-10-26T14:19:00,2025-10-26T14:50:00,2025-10-26T14:54:00,35,39,4,0.333
R1_20251026_1440,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS123,55,17,2025-10-26T14:40:00,2025-10-26T14:44:00,2025-10-26T15:15:00,2025-10-26T15:21:00,35,36,6,0.309
R1_20251026_1500,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS104,45,19,2025-10-26T15:00:00,2025-10-26T15:02:00,2025-10-26T15:35:00,2025-10-26T15:45:00,35,39,10,0.422
R1_20251026_1520,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS116,50,14,2025-10-26T15:20:00,2025-10-26T15:20:00,2025-10-26T15:55:00,2025-10-26T16:04:00,35,39,9,0.28
R1_20251026_1535,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS122,50,24,2025-10-26T15:35:00,2025-10-26T15:41:00,2025-10-26T16:10:00,2025-10-26T16:10:00,35,35,0,0.48
R1_20251026_1555,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS105,55,23,2025-10-26T15:55:00,2025-10-26T15:59:00,2025-10-26T16:30:00,2025-10-26T16:30:00,35,35,0,0.418
R1_20251026_1615,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS117,50,10,2025-10-26T16:15:00,2025-10-26T16:15:00,2025-10-26T16:50:00,2025-10-26T16:56:00,35,37,6,0.2
R1_20251026_1640,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS123,50,10,2025-10-26T16:40:00,2025-10-26T16:49:00,2025-10-26T17:15:00,2025-10-26T17:20:00,35,40,5,0.2
R1_20251026_1700,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS106,50,49,2025-10-26T17:00:00,2025-10-26T17:03:00,2025-10-26T17:35:00,2025-10-26T17:40:00,35,40,5,0.98
R1_20251026_1725,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS108,55,55,2025-10-26T17:25:00,2025-10-26T17:29:00,2025-10-26T18:00:00,2025-10-26T18:05:00,35,39,5,1
R1_20251026_1750,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS108,55,45,2025-10-26T17:50:00,2025-10-26T17:53:00,2025-10-26T18:25:00,2025-10-26T18:44:00,35,49,19,0.818
R1_20251026_1805,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS119,55,38,2025-10-26T18:05:00,2025-10-26T18:06:00,2025-10-26T18:40:00,2025-10-26T18:48:00,35,43,8,0.691
R1_20251026_1830,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS100,55,43,2025-10-26T18:30:00,2025-10-26T18:30:00,2025-10-26T19:05:00,2025-10-26T19:15:00,35,45,10,0.782
R1_20251026_1850,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS102,50,47,2025-10-26T18:50:00,2025-10-26T18:50:00,2025-10-26T19:25:00,2025-10-26T19:32:00,35,40,7,0.94
R1_20251026_1915,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS106,55,55,2025-10-26T19:15:00,2025-10-26T19:16:00,2025-10-26T19:50:00,2025-10-26T20:01:00,35,42,11,1
R1_20251026_1940,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS122,45,45,2025-10-26T19:40:00,2025-10-26T19:45:00,2025-10-26T20:15:00,2025-10-26T20:19:00,35,40,4,1
R1_20251026_2000,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS102,45,9,2025-10-26T20:00:00,2025-10-26T20:00:00,2025-10-26T20:35:00,2025-10-26T20:39:00,35,39,4,0.2
R1_20251026_2015,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS101,50,7,2025-10-26T20:15:00,2025-10-26T20:15:00,2025-10-26T20:50:00,2025-10-26T20:54:00,35,38,4,0.14
R1_20251026_2040,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS108,55,5,2025-10-26T20:40:00,2025-10-26T20:44:00,2025-10-26T21:15:00,2025-10-26T21:16:00,35,36,1,0.091
R1_20251026_2055,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS102,45,11,2025-10-26T20:55:00,2025-10-26T20:59:00,2025-10-26T21:30:00,2025-10-26T21:34:00,35,37,4,0.244
R1_20251026_2115,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS100,45,9,2025-10-26T21:15:00,2025-10-26T21:15:00,2025-10-26T21:50:00,2025-10-26T21:57:00,35,36,7,0.2
R1_20251026_2140,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS121,55,14,2025-10-26T21:40:00,2025-10-26T21:41:00,2025-10-26T22:15:00,2025-10-26T22:16:00,35,36,1,0.255
R1_20251026_2205,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS105,50,12,2025-10-26T22:05:00,2025-10-26T22:09:00,2025-10-26T22:40:00,2025-10-26T22:45:00,35,40,5,0.24
R1_20251026_2225,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS105,50,9,2025-10-26T22:25:00,2025-10-26T22:29:00,2025-10-26T23:00:00,2025-10-26T23:07:00,35,40,7,0.18
R1_20251026_2240,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS120,55,13,2025-10-26T22:40:00,2025-10-26T22:41:00,2025-10-26T23:15:00,2025-10-26T23:20:00,35,38,5,0.236
R1_20251026_2300,10/26/2025,R1,Colombo-Pettah ⇄ Kaduwela,BUS122,50,7,2025-10-26T23:00:00,2025-10-26T23:02:00,2025-10-26T23:35:00,2025-10-26T23:40:00,35,40,5,0.14
R2_20251026_0500,10/26/2025,R2,Colombo ⇄ Negombo,BUS102,55,7,2025-10-26T05:00:00,2025-10-26T05:00:00,2025-10-26T06:00:00,2025-10-26T06:03:00,60,63,3,0.127
R2_20251026_0530,10/26/2025,R2,Colombo ⇄ Negombo,BUS116,55,8,2025-10-26T05:30:00,2025-10-26T05:30:00,2025-10-26T06:30:00,2025-10-26T06:32:00,60,61,2,0.145
R2_20251026_0600,10/26/2025,R2,Colombo ⇄ Negombo,BUS110,55,34,2025-10-26T06:00:00,2025-10-26T06:03:00,2025-10-26T07:00:00,2025-10-26T07:06:00,60,64,6,0.618
R2_20251026_0625,10/26/2025,R2,Colombo ⇄ Negombo,BUS110,50,37,2025-10-26T06:25:00,2025-10-26T06:29:00,2025-10-26T07:25:00,2025-10-26T07:27:00,60,62,2,0.74
R2_20251026_0655,10/26/2025,R2,Colombo ⇄ Negombo,BUS114,55,41,2025-10-26T06:55:00,2025-10-26T06:58:00,2025-10-26T07:55:00,2025-10-26T07:55:00,60,60,0,0.745
R2_20251026_0725,10/26/2025,R2,Colombo ⇄ Negombo,BUS108,55,33,2025-10-26T07:25:00,2025-10-26T07:25:00,2025-10-26T08:25:00,2025-10-26T08:36:00,60,75,11,0.6
R2_20251026_0755,10/26/2025,R2,Colombo ⇄ Negombo,BUS113,50,36,2025-10-26T07:55:00,2025-10-26T07:55:00,2025-10-26T08:55:00,2025-10-26T09:04:00,60,69,9,0.72
R2_20251026_0825,10/26/2025,R2,Colombo ⇄ Negombo,BUS109,55,55,2025-10-26T08:25:00,2025-10-26T08:29:00,2025-10-26T09:25:00,2025-10-26T09:38:00,60,65,13,1
R2_20251026_0900,10/26/2025,R2,Colombo ⇄ Negombo,BUS101,45,34,2025-10-26T09:00:00,2025-10-26T09:06:00,2025-10-26T10:00:00,2025-10-26T10:06:00,60,64,6,0.756
R2_20251026_0930,10/26/2025,R2,Colombo ⇄ Negombo,BUS114,45,36,2025-10-26T09:30:00,2025-10-26T09:33:00,2025-10-26T10:30:00,2025-10-26T10:38:00,60,66,8,0.8
R2_20251026_0955,10/26/2025,R2,Colombo ⇄ Negombo,BUS102,55,55,2025-10-26T09:55:00,2025-10-26T10:01:00,2025-10-26T10:55:00,2025-10-26T11:05:00,60,68,10,1
R2_20251026_1020,10/26/2025,R2,Colombo ⇄ Negombo,BUS105,50,25,2025-10-26T10:20:00,2025-10-26T10:20:00,2025-10-26T11:20:00,2025-10-26T11:26:00,60,64,6,0.5
R2_20251026_1045,10/26/2025,R2,Colombo ⇄ Negombo,BUS122,45,20,2025-10-26T10:45:00,2025-10-26T10:45:00,2025-10-26T11:45:00,2025-10-26T11:52:00,60,65,7,0.444
R2_20251026_1115,10/26/2025,R2,Colombo ⇄ Negombo,BUS112,50,27,2025-10-26T11:15:00,2025-10-26T11:16:00,2025-10-26T12:15:00,2025-10-26T12:15:00,60,60,0,0.54
R2_20251026_1140,10/26/2025,R2,Colombo ⇄ Negombo,BUS121,55,21,2025-10-26T11:40:00,2025-10-26T11:41:00,2025-10-26T12:40:00,2025-10-26T12:45:00,60,63,5,0.382
R2_20251026_1210,10/26/2025,R2,Colombo ⇄ Negombo,BUS111,50,15,2025-10-26T12:10:00,2025-10-26T12:10:00,2025-10-26T13:10:00,2025-10-26T13:16:00,60,68,6,0.3
R2_20251026_1240,10/26/2025,R2,Colombo ⇄ Negombo,BUS115,45,16,2025-10-26T12:40:00,2025-10-26T12:42:00,2025-10-26T13:40:00,2025-10-26T13:47:00,60,65,7,0.356
R2_20251026_1310,10/26/2025,R2,Colombo ⇄ Negombo,BUS113,45,18,2025-10-26T13:10:00,2025-10-26T13:12:00,2025-10-26T14:10:00,2025-10-26T14:14:00,60,66,4,0.4
R2_20251026_1340,10/26/2025,R2,Colombo ⇄ Negombo,BUS112,55,18,2025-10-26T13:40:00,2025-10-26T13:41:00,2025-10-26T14:40:00,2025-10-26T14:43:00,60,62,3,0.327
R2_20251026_1410,10/26/2025,R2,Colombo ⇄ Negombo,BUS120,50,20,2025-10-26T14:10:00,2025-10-26T14:10:00,2025-10-26T15:10:00,2025-10-26T15:16:00,60,62,6,0.4
R2_20251026_1435,10/26/2025,R2,Colombo ⇄ Negombo,BUS120,55,23,2025-10-26T14:35:00,2025-10-26T14:39:00,2025-10-26T15:35:00,2025-10-26T15:35:00,60,61,0,0.418
R2_20251026_1505,10/26/2025,R2,Colombo ⇄ Negombo,BUS119,50,11,2025-10-26T15:05:00,2025-10-26T15:05:00,2025-10-26T16:05:00,2025-10-26T16:07:00,60,62,2,0.22
R2_20251026_1535,10/26/2025,R2,Colombo ⇄ Negombo,BUS113,55,19,2025-10-26T15:35:00,2025-10-26T15:35:00,2025-10-26T16:35:00,2025-10-26T16:39:00,60,63,4,0.345
R2_20251026_1610,10/26/2025,R2,Colombo ⇄ Negombo,BUS106,55,11,2025-10-26T16:10:00,2025-10-26T16:11:00,2025-10-26T17:10:00,2025-10-26T17:11:00,60,60,1,0.2
R2_20251026_1635,10/26/2025,R2,Colombo ⇄ Negombo,BUS114,50,11,2025-10-26T16:35:00,2025-10-26T16:38:00,2025-10-26T17:35:00,2025-10-26T17:40:00,60,66,5,0.22
R2_20251026_1710,10/26/2025,R2,Colombo ⇄ Negombo,BUS124,45,38,2025-10-26T17:10:00,2025-10-26T17:11:00,2025-10-26T18:10:00,2025-10-26T18:18:00,60,67,8,0.844
R2_20251026_1740,10/26/2025,R2,Colombo ⇄ Negombo,BUS111,55,55,2025-10-26T17:40:00,2025-10-26T17:43:00,2025-10-26T18:40:00,2025-10-26T18:56:00,60,75,16,1
R2_20251026_1810,10/26/2025,R2,Colombo ⇄ Negombo,BUS104,55,53,2025-10-26T18:10:00,2025-10-26T18:14:00,2025-10-26T19:10:00,2025-10-26T19:22:00,60,72,12,0.964
R2_20251026_1835,10/26/2025,R2,Colombo ⇄ Negombo,BUS101,45,45,2025-10-26T18:35:00,2025-10-26T18:37:00,2025-10-26T19:35:00,2025-10-26T19:42:00,60,67,7,1
R2_20251026_1905,10/26/2025,R2,Colombo ⇄ Negombo,BUS112,55,49,2025-10-26T19:05:00,2025-10-26T19:11:00,2025-10-26T20:05:00,2025-10-26T20:12:00,60,67,7,0.891
R2_20251026_1940,10/26/2025,R2,Colombo ⇄ Negombo,BUS123,55,46,2025-10-26T19:40:00,2025-10-26T19:40:00,2025-10-26T20:40:00,2025-10-26T20:54:00,60,67,14,0.836
R2_20251026_2010,10/26/2025,R2,Colombo ⇄ Negombo,BUS118,50,13,2025-10-26T20:10:00,2025-10-26T20:10:00,2025-10-26T21:10:00,2025-10-26T21:12:00,60,62,2,0.26
R2_20251026_2035,10/26/2025,R2,Colombo ⇄ Negombo,BUS106,50,9,2025-10-26T20:35:00,2025-10-26T20:41:00,2025-10-26T21:35:00,2025-10-26T21:39:00,60,64,4,0.18
R2_20251026_2105,10/26/2025,R2,Colombo ⇄ Negombo,BUS119,50,13,2025-10-26T21:05:00,2025-10-26T21:06:00,2025-10-26T22:05:00,2025-10-26T22:10:00,60,63,5,0.26
R2_20251026_2135,10/26/2025,R2,Colombo ⇄ Negombo,BUS108,50,10,2025-10-26T21:35:00,2025-10-26T21:38:00,2025-10-26T22:35:00,2025-10-26T22:35:00,60,60,0,0.2
R2_20251026_2205,10/26/2025,R2,Colombo ⇄ Negombo,BUS100,55,9,2025-10-26T22:05:00,2025-10-26T22:05:00,2025-10-26T23:05:00,2025-10-26T23:13:00,60,64,8,0.164
R2_20251026_2240,10/26/2025,R2,Colombo ⇄ Negombo,BUS117,50,7,2025-10-26T22:40:00,2025-10-26T22:42:00,2025-10-26T23:40:00,2025-10-26T23:40:00,60,61,0,0.14
R3_20251026_0500,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS104,50,11,2025-10-26T05:00:00,2025-10-26T05:00:00,2025-10-26T05:45:00,2025-10-26T05:46:00,45,46,1,0.22
R3_20251026_0530,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS120,50,11,2025-10-26T05:30:00,2025-10-26T05:30:00,2025-10-26T06:15:00,2025-10-26T06:19:00,45,51,4,0.22
R3_20251026_0605,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS109,50,40,2025-10-26T06:05:00,2025-10-26T06:05:00,2025-10-26T06:50:00,2025-10-26T06:51:00,45,45,1,0.8
R3_20251026_0630,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS113,45,32,2025-10-26T06:30:00,2025-10-26T06:30:00,2025-10-26T07:15:00,2025-10-26T07:18:00,45,48,3,0.711
R3_20251026_0655,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS117,45,22,2025-10-26T06:55:00,2025-10-26T06:59:00,2025-10-26T07:40:00,2025-10-26T07:49:00,45,51,9,0.489
R3_20251026_0730,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS105,45,44,2025-10-26T07:30:00,2025-10-26T07:30:00,2025-10-26T08:15:00,2025-10-26T08:28:00,45,54,13,0.978
R3_20251026_0805,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS124,45,28,2025-10-26T08:05:00,2025-10-26T08:05:00,2025-10-26T08:50:00,2025-10-26T09:04:00,45,59,14,0.622
R3_20251026_0840,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS116,55,52,2025-10-26T08:40:00,2025-10-26T08:41:00,2025-10-26T09:25:00,2025-10-26T09:29:00,45,50,4,0.945
R3_20251026_0915,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS114,45,45,2025-10-26T09:15:00,2025-10-26T09:16:00,2025-10-26T10:00:00,2025-10-26T10:10:00,45,51,10,1
R3_20251026_0945,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS121,45,45,2025-10-26T09:45:00,2025-10-26T09:49:00,2025-10-26T10:30:00,2025-10-26T10:36:00,45,47,6,1
R3_20251026_1015,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS119,45,24,2025-10-26T10:15:00,2025-10-26T10:21:00,2025-10-26T11:00:00,2025-10-26T11:05:00,45,50,5,0.533
R3_20251026_1050,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS119,45,8,2025-10-26T10:50:00,2025-10-26T10:55:00,2025-10-26T11:35:00,2025-10-26T11:39:00,45,49,4,0.178
R3_20251026_1120,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS123,55,25,2025-10-26T11:20:00,2025-10-26T11:20:00,2025-10-26T12:05:00,2025-10-26T12:06:00,45,46,1,0.455
R3_20251026_1155,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS123,45,17,2025-10-26T11:55:00,2025-10-26T12:03:00,2025-10-26T12:40:00,2025-10-26T12:48:00,45,50,8,0.378
R3_20251026_1230,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS102,45,21,2025-10-26T12:30:00,2025-10-26T12:32:00,2025-10-26T13:15:00,2025-10-26T13:25:00,45,53,10,0.467
R3_20251026_1255,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS116,55,19,2025-10-26T12:55:00,2025-10-26T12:59:00,2025-10-26T13:40:00,2025-10-26T13:45:00,45,53,5,0.345
R3_20251026_1325,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS107,50,19,2025-10-26T13:25:00,2025-10-26T13:26:00,2025-10-26T14:10:00,2025-10-26T14:12:00,45,47,2,0.38
R3_20251026_1350,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS112,45,23,2025-10-26T13:50:00,2025-10-26T13:50:00,2025-10-26T14:35:00,2025-10-26T14:42:00,45,49,7,0.511
R3_20251026_1420,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS114,50,20,2025-10-26T14:20:00,2025-10-26T14:24:00,2025-10-26T15:05:00,2025-10-26T15:07:00,45,47,2,0.4
R3_20251026_1445,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS122,55,18,2025-10-26T14:45:00,2025-10-26T14:45:00,2025-10-26T15:30:00,2025-10-26T15:32:00,45,46,2,0.327
R3_20251026_1520,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS124,55,20,2025-10-26T15:20:00,2025-10-26T15:23:00,2025-10-26T16:05:00,2025-10-26T16:10:00,45,47,5,0.364
R3_20251026_1545,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS106,50,29,2025-10-26T15:45:00,2025-10-26T15:49:00,2025-10-26T16:30:00,2025-10-26T16:41:00,45,51,11,0.58
R3_20251026_1610,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS124,45,10,2025-10-26T16:10:00,2025-10-26T16:10:00,2025-10-26T16:55:00,2025-10-26T16:56:00,45,46,1,0.222
R3_20251026_1645,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS119,45,10,2025-10-26T16:45:00,2025-10-26T16:45:00,2025-10-26T17:30:00,2025-10-26T17:33:00,45,49,3,0.222
R3_20251026_1720,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS118,50,42,2025-10-26T17:20:00,2025-10-26T17:21:00,2025-10-26T18:05:00,2025-10-26T18:08:00,45,48,3,0.84
R3_20251026_1755,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS104,55,55,2025-10-26T17:55:00,2025-10-26T17:55:00,2025-10-26T18:40:00,2025-10-26T18:48:00,45,53,8,1
R3_20251026_1830,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS120,45,45,2025-10-26T18:30:00,2025-10-26T18:30:00,2025-10-26T19:15:00,2025-10-26T19:27:00,45,53,12,1
R3_20251026_1855,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS115,55,55,2025-10-26T18:55:00,2025-10-26T18:55:00,2025-10-26T19:40:00,2025-10-26T19:58:00,45,63,18,1
R3_20251026_1930,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS116,50,26,2025-10-26T19:30:00,2025-10-26T19:30:00,2025-10-26T20:15:00,2025-10-26T20:30:00,45,60,15,0.52
R3_20251026_1955,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS100,55,46,2025-10-26T19:55:00,2025-10-26T19:56:00,2025-10-26T20:40:00,2025-10-26T20:52:00,45,58,12,0.836
R3_20251026_2030,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS119,55,10,2025-10-26T20:30:00,2025-10-26T20:30:00,2025-10-26T21:15:00,2025-10-26T21:18:00,45,48,3,0.182
R3_20251026_2100,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS123,45,7,2025-10-26T21:00:00,2025-10-26T21:02:00,2025-10-26T21:45:00,2025-10-26T21:47:00,45,47,2,0.156
R3_20251026_2130,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS108,55,14,2025-10-26T21:30:00,2025-10-26T21:30:00,2025-10-26T22:15:00,2025-10-26T22:17:00,45,47,2,0.255
R3_20251026_2200,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS107,50,7,2025-10-26T22:00:00,2025-10-26T22:00:00,2025-10-26T22:45:00,2025-10-26T22:54:00,45,48,9,0.14
R3_20251026_2230,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS122,55,9,2025-10-26T22:30:00,2025-10-26T22:30:00,2025-10-26T23:15:00,2025-10-26T23:18:00,45,49,3,0.164
R3_20251026_2300,10/26/2025,R3,Colombo ⇄ Moratuwa,BUS104,55,10,2025-10-26T23:00:00,2025-10-26T23:03:00,2025-10-26T23:45:00,2025-10-26T23:48:00,45,50,3,0.182
R4_20251026_0500,10/26/2025,R4,Colombo ⇄ Maharagama,BUS114,45,5,2025-10-26T05:00:00,2025-10-26T05:00:00,2025-10-26T05:30:00,2025-10-26T05:36:00,30,32,6,0.111
R4_20251026_0520,10/26/2025,R4,Colombo ⇄ Maharagama,BUS115,45,11,2025-10-26T05:20:00,2025-10-26T05:24:00,2025-10-26T05:50:00,2025-10-26T05:55:00,30,35,5,0.244
R4_20251026_0540,10/26/2025,R4,Colombo ⇄ Maharagama,BUS118,50,10,2025-10-26T05:40:00,2025-10-26T05:45:00,2025-10-26T06:10:00,2025-10-26T06:12:00,30,33,2,0.2
R4_20251026_0555,10/26/2025,R4,Colombo ⇄ Maharagama,BUS100,50,14,2025-10-26T05:55:00,2025-10-26T05:55:00,2025-10-26T06:25:00,2025-10-26T06:28:00,30,33,3,0.28
R4_20251026_0610,10/26/2025,R4,Colombo ⇄ Maharagama,BUS116,50,48,2025-10-26T06:10:00,2025-10-26T06:13:00,2025-10-26T06:40:00,2025-10-26T06:42:00,30,32,2,0.96
R4_20251026_0635,10/26/2025,R4,Colombo ⇄ Maharagama,BUS120,50,50,2025-10-26T06:35:00,2025-10-26T06:40:00,2025-10-26T07:05:00,2025-10-26T07:11:00,30,35,6,1
R4_20251026_0650,10/26/2025,R4,Colombo ⇄ Maharagama,BUS115,45,45,2025-10-26T06:50:00,2025-10-26T06:51:00,2025-10-26T07:20:00,2025-10-26T07:26:00,30,37,6,1
R4_20251026_0710,10/26/2025,R4,Colombo ⇄ Maharagama,BUS106,45,33,2025-10-26T07:10:00,2025-10-26T07:10:00,2025-10-26T07:40:00,2025-10-26T07:48:00,30,38,8,0.733
R4_20251026_0725,10/26/2025,R4,Colombo ⇄ Maharagama,BUS103,55,35,2025-10-26T07:25:00,2025-10-26T07:25:00,2025-10-26T07:55:00,2025-10-26T08:09:00,30,45,14,0.636
R4_20251026_0745,10/26/2025,R4,Colombo ⇄ Maharagama,BUS105,55,54,2025-10-26T07:45:00,2025-10-26T07:45:00,2025-10-26T08:15:00,2025-10-26T08:20:00,30,35,5,0.982
R4_20251026_0800,10/26/2025,R4,Colombo ⇄ Maharagama,BUS124,55,37,2025-10-26T08:00:00,2025-10-26T08:00:00,2025-10-26T08:30:00,2025-10-26T08:51:00,30,49,21,0.673
R4_20251026_0825,10/26/2025,R4,Colombo ⇄ Maharagama,BUS123,50,45,2025-10-26T08:25:00,2025-10-26T08:25:00,2025-10-26T08:55:00,2025-10-26T09:05:00,30,42,10,0.9
R4_20251026_0840,10/26/2025,R4,Colombo ⇄ Maharagama,BUS100,50,49,2025-10-26T08:40:00,2025-10-26T08:40:00,2025-10-26T09:10:00,2025-10-26T09:19:00,30,39,9,0.98
R4_20251026_0900,10/26/2025,R4,Colombo ⇄ Maharagama,BUS106,55,42,2025-10-26T09:00:00,2025-10-26T09:00:00,2025-10-26T09:30:00,2025-10-26T09:37:00,30,38,7,0.764
R4_20251026_0915,10/26/2025,R4,Colombo ⇄ Maharagama,BUS110,55,33,2025-10-26T09:15:00,2025-10-26T09:17:00,2025-10-26T09:45:00,2025-10-26T09:55:00,30,36,10,0.6
R4_20251026_0935,10/26/2025,R4,Colombo ⇄ Maharagama,BUS105,50,36,2025-10-26T09:35:00,2025-10-26T09:35:00,2025-10-26T10:05:00,2025-10-26T10:10:00,30,35,5,0.72
R4_20251026_0955,10/26/2025,R4,Colombo ⇄ Maharagama,BUS124,55,20,2025-10-26T09:55:00,2025-10-26T09:56:00,2025-10-26T10:25:00,2025-10-26T10:41:00,30,48,16,0.364
